Year,Date,Hour,Demand,Temperature
2011,2011-02-01,18,2785,17
2011,2011-02-01,19,2769,17
2011,2011-02-01,20,2661,16
2011,2011-02-01,21,2537,16
2011,2011-02-01,22,2390,16
2011,2011-02-01,23,2204,16
2011,2011-02-01,24,2042,16
2011,2011-02-02,1,1929,17
2011,2011-02-02,2,1868,16
2011,2011-02-02,3,1833,16
2011,2011-02-02,4,1829,16
2011,2011-02-02,5,1859,16
2011,2011-02-02,6,1950,16
2011,2011-02-02,7,2079,16
2011,2011-02-02,8,2186,17
2011,2011-02-02,9,2296,17
2011,2011-02-02,10,2414,18
2011,2011-02-02,11,2477,21
2011,2011-02-02,12,2512,21
2011,2011-02-02,13,2516,20
2011,2011-02-02,14,2496,19
2011,2011-02-02,15,2463,19
2011,2011-02-02,16,2456,19
2011,2011-02-02,17,2545,19
2011,2011-02-02,18,2715,19
2011,2011-02-02,19,2696,18
2011,2011-02-02,20,2605,18
2011,2011-02-02,21,2485,18
2011,2011-02-02,22,2314,19
2011,2011-02-02,23,2128,20
2011,2011-02-02,24,1962,21
2011,2011-02-03,1,1864,21
2011,2011-02-03,2,1822,21
2011,2011-02-03,3,1799,20
2011,2011-02-03,4,1805,19
2011,2011-02-03,5,1857,17
2011,2011-02-03,6,2017,16
2011,2011-02-03,7,2286,16
2011,2011-02-03,8,2433,14
2011,2011-02-03,9,2469,14
2011,2011-02-03,10,2464,14
2011,2011-02-03,11,2461,15
2011,2011-02-03,12,2439,17
2011,2011-02-03,13,2404,19
2011,2011-02-03,14,2375,20
2011,2011-02-03,15,2341,22
2011,2011-02-03,16,2328,23
2011,2011-02-03,17,2395,23
2011,2011-02-03,18,2592,21
2011,2011-02-03,19,2655,18
2011,2011-02-03,20,2628,18
2011,2011-02-03,21,2560,19
