Year,Date,Hour,Demand,Temperature
2011,2011-01-26,20,2255,30
2011,2011-01-26,21,2138,31
2011,2011-01-26,22,1962,33
2011,2011-01-26,23,1768,33
2011,2011-01-26,24,1596,33
2011,2011-01-27,1,1491,30
2011,2011-01-27,2,1435,29
2011,2011-01-27,3,1414,27
2011,2011-01-27,4,1406,27
2011,2011-01-27,5,1440,26
2011,2011-01-27,6,1541,25
2011,2011-01-27,7,1684,25
2011,2011-01-27,8,1796,25
2011,2011-01-27,9,1889,26
2011,2011-01-27,10,1956,27
2011,2011-01-27,11,1993,30
2011,2011-01-27,12,1998,32
2011,2011-01-27,13,1985,34
2011,2011-01-27,14,1960,34
2011,2011-01-27,15,1928,33
2011,2011-01-27,16,1926,34
2011,2011-01-27,17,2004,34
2011,2011-01-27,18,2241,32
2011,2011-01-27,19,2268,30
2011,2011-01-27,20,2211,27
2011,2011-01-27,21,2119,26
2011,2011-01-27,22,1962,25
2011,2011-01-27,23,1762,24
2011,2011-01-27,24,1599,23
2011,2011-01-28,1,1490,23
2011,2011-01-28,2,1439,24
2011,2011-01-28,3,1415,21
2011,2011-01-28,4,1415,22
2011,2011-01-28,5,1461,22
2011,2011-01-28,6,1600,21
2011,2011-01-28,7,1854,19
2011,2011-01-28,8,1974,15
2011,2011-01-28,9,1978,18
2011,2011-01-28,10,1971,22
2011,2011-01-28,11,1962,27
2011,2011-01-28,12,1953,28
2011,2011-01-28,13,1917,30
2011,2011-01-28,14,1892,33
2011,2011-01-28,15,1880,32
2011,2011-01-28,16,1886,32
2011,2011-01-28,17,1964,32
2011,2011-01-28,18,2139,30
2011,2011-01-28,19,2148,27
2011,2011-01-28,20,2093,25
2011,2011-01-28,21,2023,25
2011,2011-01-28,22,1901,27
2011,2011-01-28,23,1739,26
2011,2011-01-28,24,1584,27
2011,2011-01-29,1,1472,27
2011,2011-01-29,2,1406,24
2011,2011-01-29,3,1371,24
2011,2011-01-29,4,1359,24
2011,2011-01-29,5,1370,25
2011,2011-01-29,6,1423,25
2011,2011-01-29,7,1522,25
2011,2011-01-29,8,1626,26
2011,2011-01-29,9,1742,25
2011,2011-01-29,10,1802,29
2011,2011-01-29,11,1828,31
2011,2011-01-29,12,1820,33
2011,2011-01-29,13,1798,33
2011,2011-01-29,14,1772,36
2011,2011-01-29,15,1745,37
2011,2011-01-29,16,1766,36
2011,2011-01-29,17,1850,36
2011,2011-01-29,18,2031,35
2011,2011-01-29,19,2035,33
2011,2011-01-29,20,1977,33
2011,2011-01-29,21,1907,32
2011,2011-01-29,22,1806,29
2011,2011-01-29,23,1674,28
2011,2011-01-29,24,1546,27
2011,2011-01-30,1,1449,26
2011,2011-01-30,2,1391,25
2011,2011-01-30,3,1363,24
2011,2011-01-30,4,1359,22
2011,2011-01-30,5,1374,21
2011,2011-01-30,6,1417,20
2011,2011-01-30,7,1491,17
2011,2011-01-30,8,1573,17
2011,2011-01-30,9,1696,20
2011,2011-01-30,10,1783,21
2011,2011-01-30,11,1814,26
2011,2011-01-30,12,1821,28
2011,2011-01-30,13,1807,32
2011,2011-01-30,14,1771,33
2011,2011-01-30,15,1746,37
2011,2011-01-30,16,1772,36
2011,2011-01-30,17,1880,36
2011,2011-01-30,18,2109,34
2011,2011-01-30,19,2144,31
2011,2011-01-30,20,2088,30
2011,2011-01-30,21,1999,29
2011,2011-01-30,22,1858,24
2011,2011-01-30,23,1689,25
2011,2011-01-30,24,1541,24
2011,2011-01-31,1,1449,23
2011,2011-01-31,2,1408,21
2011,2011-01-31,3,1397,20
2011,2011-01-31,4,1411,18
2011,2011-01-31,5,1460,18
2011,2011-01-31,6,1613,16
2011,2011-01-31,7,1883,15
2011,2011-01-31,8,2006,15
2011,2011-01-31,9,2010,14
2011,2011-01-31,10,2012,21
2011,2011-01-31,11,2008,22
2011,2011-01-31,12,1988,24
2011,2011-01-31,13,1961,25
2011,2011-01-31,14,1934,26
2011,2011-01-31,15,1908,27
2011,2011-01-31,16,1917,27
2011,2011-01-31,17,2015,26
2011,2011-01-31,18,2254,25
2011,2011-01-31,19,2312,24
2011,2011-01-31,20,2276,22
2011,2011-01-31,21,2199,21
2011,2011-01-31,22,2045,19
2011,2011-01-31,23,1833,17
2011,2011-01-31,24,1666,18
2011,2011-02-01,1,1565,19
2011,2011-02-01,2,1504,18
2011,2011-02-01,3,1477,18
2011,2011-02-01,4,1470,19
2011,2011-02-01,5,1506,19
2011,2011-02-01,6,1645,19
2011,2011-02-01,7,1898,19
2011,2011-02-01,8,2026,19
2011,2011-02-01,9,2051,19
2011,2011-02-01,10,2085,19
2011,2011-02-01,11,2119,20
2011,2011-02-01,12,2127,21
2011,2011-02-01,13,2132,20
2011,2011-02-01,14,2126,20
2011,2011-02-01,15,2096,20
2011,2011-02-01,16,2090,21
2011,2011-02-01,17,2176,22
2011,2011-02-01,18,2348,22
2011,2011-02-01,19,2350,21
2011,2011-02-01,20,2270,21
2011,2011-02-01,21,2148,21
2011,2011-02-01,22,1981,21
2011,2011-02-01,23,1776,21
2011,2011-02-01,24,1613,21
2011,2011-02-02,1,1500,22
2011,2011-02-02,2,1440,22
2011,2011-02-02,3,1405,22
2011,2011-02-02,4,1397,23
2011,2011-02-02,5,1431,22
2011,2011-02-02,6,1527,23
2011,2011-02-02,7,1694,23
2011,2011-02-02,8,1820,25
2011,2011-02-02,9,1919,27
2011,2011-02-02,10,2006,30
2011,2011-02-02,11,2078,32
2011,2011-02-02,12,2110,33
2011,2011-02-02,13,2105,33
2011,2011-02-02,14,2078,35
2011,2011-02-02,15,2049,33
2011,2011-02-02,16,2050,29
2011,2011-02-02,17,2137,27
2011,2011-02-02,18,2304,25
2011,2011-02-02,19,2305,25
2011,2011-02-02,20,2233,24
2011,2011-02-02,21,2118,24
2011,2011-02-02,22,1955,24
2011,2011-02-02,23,1748,23
2011,2011-02-02,24,1582,24
2011,2011-02-03,1,1483,22
2011,2011-02-03,2,1436,19
2011,2011-02-03,3,1418,19
2011,2011-02-03,4,1425,22
2011,2011-02-03,5,1474,23
2011,2011-02-03,6,1608,22
2011,2011-02-03,7,1846,21
2011,2011-02-03,8,1984,20
2011,2011-02-03,9,2020,20
2011,2011-02-03,10,2017,20
2011,2011-02-03,11,2023,21
2011,2011-02-03,12,2009,22
2011,2011-02-03,13,1984,23
2011,2011-02-03,14,1961,23
2011,2011-02-03,15,1939,24
2011,2011-02-03,16,1947,24
2011,2011-02-03,17,2017,25
2011,2011-02-03,18,2222,25
2011,2011-02-03,19,2281,23
2011,2011-02-03,20,2251,20
2011,2011-02-03,21,2178,20
2011,2011-02-03,22,2041,18
2011,2011-02-03,23,1839,17
2011,2011-02-03,24,1671,16
